i    j    k    brain       skull       skin        outside     
13   20   31   0.000000    0.029297    0.128418    0.842285    
13   21   0    0.000000    0.000000    0.002441    0.997559    
13   20   30   0.789062    0.149902    0.059570    0.001465    
13   21   3    1.000000    0.000000    0.000000    0.000000    
13   21   4    1.000000    0.000000    0.000000    0.000000    
13   21   5    1.000000    0.000000    0.000000    0.000000    
13   21   6    1.000000    0.000000    0.000000    0.000000    
13   21   7    1.000000    0.000000    0.000000    0.000000    
13   21   8    1.000000    0.000000    0.000000    0.000000    
13   21   9    1.000000    0.000000    0.000000    0.000000    
13   21   11   1.000000    0.000000    0.000000    0.000000    
13   21   10   1.000000    0.000000    0.000000    0.000000    
13   21   12   1.000000    0.000000    0.000000    0.000000    
13   21   13   1.000000    0.000000    0.000000    0.000000    
13   21   15   1.000000    0.000000    0.000000    0.000000    
13   21   14   1.000000    0.000000    0.000000    0.000000    
13   21   16   1.000000    0.000000    0.000000    0.000000    
13   21   19   1.000000    0.000000    0.000000    0.000000    
13   21   17   1.000000    0.000000    0.000000    0.000000    
13   21   20   1.000000    0.000000    0.000000    0.000000    
13   21   18   1.000000    0.000000    0.000000    0.000000    
13   21   21   1.000000    0.000000    0.000000    0.000000    
13   21   22   1.000000    0.000000    0.000000    0.000000    
13   21   23   1.000000    0.000000    0.000000    0.000000    
13   21   24   1.000000    0.000000    0.000000    0.000000    
13   21   27   1.000000    0.000000    0.000000    0.000000    
13   21   29   1.000000    0.000000    0.000000    0.000000    
13   21   25   1.000000    0.000000    0.000000    0.000000    
13   21   28   1.000000    0.000000    0.000000    0.000000    
13   21   26   1.000000    0.000000    0.000000    0.000000    
13   21   30   0.451172    0.189453    0.183594    0.175781    
13   21   31   0.000000    0.000000    0.001465    0.998535    
13   22   2    0.954590    0.043457    0.001953    0.000000    
13   22   5    1.000000    0.000000    0.000000    0.000000    
13   22   4    1.000000    0.000000    0.000000    0.000000    
13   22   1    0.090332    0.138184    0.165039    0.606445    
13   22   3    1.000000    0.000000    0.000000    0.000000    
13   22   6    1.000000    0.000000    0.000000    0.000000    
13   22   7    1.000000    0.000000    0.000000    0.000000    
13   22   8    1.000000    0.000000    0.000000    0.000000    
13   22   9    1.000000    0.000000    0.000000    0.000000    
13   22   10   1.000000    0.000000    0.000000    0.000000    
13   22   11   1.000000    0.000000    0.000000    0.000000    
13   22   13   1.000000    0.000000    0.000000    0.000000    
13   22   14   1.000000    0.000000    0.000000    0.000000    
13   22   12   1.000000    0.000000    0.000000    0.000000    
13   22   15   1.000000    0.000000    0.000000    0.000000    
13   22   16   1.000000    0.000000    0.000000    0.000000    
13   22   19   1.000000    0.000000    0.000000    0.000000    
13   22   18   1.000000    0.000000    0.000000    0.000000    
13   22   20   1.000000    0.000000    0.000000    0.000000    
13   22   17   1.000000    0.000000    0.000000    0.000000    
13   22   21   1.000000    0.000000    0.000000    0.000000    
13   22   23   1.000000    0.000000    0.000000    0.000000    
13   22   25   1.000000    0.000000    0.000000    0.000000    
13   22   29   0.948242    0.049805    0.001953    0.000000    
13   22   22   1.000000    0.000000    0.000000    0.000000    
13   22   24   1.000000    0.000000    0.000000    0.000000    
13   22   28   1.000000    0.000000    0.000000    0.000000    
13   22   26   1.000000    0.000000    0.000000    0.000000    
13   22   27   1.000000    0.000000    0.000000    0.000000    
13   22   30   0.074219    0.138672    0.196289    0.590820    
13   23   1    0.000000    0.000488    0.030762    0.968750    
13   23   5    1.000000    0.000000    0.000000    0.000000    
13   23   2    0.521973    0.200684    0.154785    0.122559    
13   23   4    1.000000    0.000000    0.000000    0.000000    
13   23   3    1.000000    0.000000    0.000000    0.000000    
13   23   6    1.000000    0.000000    0.000000    0.000000    
13   23   7    1.000000    0.000000    0.000000    0.000000    
13   23   8    1.000000    0.000000    0.000000    0.000000    
13   23   9    1.000000    0.000000    0.000000    0.000000    
13   23   11   1.000000    0.000000    0.000000    0.000000    
13   23   10   1.000000    0.000000    0.000000    0.000000    
13   23   12   1.000000    0.000000    0.000000    0.000000    
13   23   13   1.000000    0.000000    0.000000    0.000000    
13   23   15   1.000000    0.000000    0.000000    0.000000    
13   23   14   1.000000    0.000000    0.000000    0.000000    
13   23   17   1.000000    0.000000    0.000000    0.000000    
13   23   19   1.000000    0.000000    0.000000    0.000000    
13   23   16   1.000000    0.000000    0.000000    0.000000    
13   23   18   1.000000    0.000000    0.000000    0.000000    
13   23   20   1.000000    0.000000    0.000000    0.000000    
13   23   21   1.000000    0.000000    0.000000    0.000000    
13   23   22   1.000000    0.000000    0.000000    0.000000    
13   23   23   1.000000    0.000000    0.000000    0.000000    
13   23   24   1.000000    0.000000    0.000000    0.000000    
13   23   26   1.000000    0.000000    0.000000    0.000000    
13   23   27   1.000000    0.000000    0.000000    0.000000    
13   23   25   1.000000    0.000000    0.000000    0.000000    
13   23   28   1.000000    0.000000    0.000000    0.000000    
13   23   29   0.518555    0.194336    0.162598    0.124512    
13   23   30   0.000000    0.000488    0.028809    0.970703    
13   24   4    1.000000    0.000000    0.000000    0.000000    
13   24   3    0.853516    0.100586    0.043457    0.002441    
13   24   5    1.000000    0.000000    0.000000    0.000000    
13   24   2    0.047852    0.100098    0.172852    0.679199    
13   24   6    1.000000    0.000000    0.000000    0.000000    
13   24   9    1.000000    0.000000    0.000000    0.000000    
13   24   7    1.000000    0.000000    0.000000    0.000000    
13   24   8    1.000000    0.000000    0.000000    0.000000    
13   24   13   1.000000    0.000000    0.000000    0.000000    
13   24   10   1.000000    0.000000    0.000000    0.000000    
13   24   12   1.000000    0.000000    0.000000    0.000000    
13   24   11   1.000000    0.000000    0.000000    0.000000    
13   24   15   1.000000    0.000000    0.000000    0.000000    
13   24   14   1.000000    0.000000    0.000000    0.000000    
13   24   17   1.000000    0.000000    0.000000    0.000000    
13   24   16   1.000000    0.000000    0.000000    0.000000    
13   24   18   1.000000    0.000000    0.000000    0.000000    
13   24   19   1.000000    0.000000    0.000000    0.000000    
13   24   20   1.000000    0.000000    0.000000    0.000000    
13   24   23   1.000000    0.000000    0.000000    0.000000    
13   24   21   1.000000    0.000000    0.000000    0.000000    
13   24   22   1.000000    0.000000    0.000000    0.000000    
13   24   25   1.000000    0.000000    0.000000    0.000000    
13   24   24   1.000000    0.000000    0.000000    0.000000    
13   24   26   1.000000    0.000000    0.000000    0.000000    
13   24   27   1.000000    0.000000    0.000000    0.000000    
13   24   28   0.853516    0.113281    0.031738    0.001465    
13   24   29   0.044434    0.111816    0.165039    0.678711    
13   25   2    0.000000    0.000000    0.001465    0.998535    
13   25   6    1.000000    0.000000    0.000000    0.000000    
13   25   7    1.000000    0.000000    0.000000    0.000000    
13   25   3    0.230469    0.189453    0.220703    0.359375    
13   25   4    0.967773    0.030762    0.001465    0.000000    
13   25   5    1.000000    0.000000    0.000000    0.000000    
13   25   8    1.000000    0.000000    0.000000    0.000000    
13   25   9    1.000000    0.000000    0.000000    0.000000    
13   25   11   1.000000    0.000000    0.000000    0.000000    
13   25   10   1.000000    0.000000    0.000000    0.000000    
13   25   12   1.000000    0.000000    0.000000    0.000000    
13   25   14   1.000000    0.000000    0.000000    0.000000    
13   25   13   1.000000    0.000000    0.000000    0.000000    
13   25   15   1.000000    0.000000    0.000000    0.000000    
13   25   16   1.000000    0.000000    0.000000    0.000000    
13   25   18   1.000000    0.000000    0.000000    0.000000    
13   25   17   1.000000    0.000000    0.000000    0.000000    
13   25   19   1.000000    0.000000    0.000000    0.000000    
13   25   20   1.000000    0.000000    0.000000    0.000000    
13   25   21   1.000000    0.000000    0.000000    0.000000    
13   25   23   1.000000    0.000000    0.000000    0.000000    
13   25   22   1.000000    0.000000    0.000000    0.000000    
13   25   24   1.000000    0.000000    0.000000    0.000000    
13   25   25   1.000000    0.000000    0.000000    0.000000    
13   25   26   1.000000    0.000000    0.000000    0.000000    
13   25   27   0.967285    0.032715    0.000000    0.000000    
13   25   28   0.214844    0.195801    0.206055    0.383301    
13   25   29   0.000000    0.000000    0.000977    0.999023    
13   26   4    0.325195    0.241699    0.206055    0.227051    
13   26   3    0.000000    0.001953    0.031250    0.966797    
13   26   6    1.000000    0.000000    0.000000    0.000000    
13   26   7    1.000000    0.000000    0.000000    0.000000    
13   26   11   1.000000    0.000000    0.000000    0.000000    
13   26   5    0.980957    0.019043    0.000000    0.000000    
13   26   8    1.000000    0.000000    0.000000    0.000000    
13   26   9    1.000000    0.000000    0.000000    0.000000    
13   26   10   1.000000    0.000000    0.000000    0.000000    
13   26   12   1.000000    0.000000    0.000000    0.000000    
13   26   16   1.000000    0.000000    0.000000    0.000000    
13   26   13   1.000000    0.000000    0.000000    0.000000    
13   26   14   1.000000    0.000000    0.000000    0.000000    
13   26   17   1.000000    0.000000    0.000000    0.000000    
13   26   15   1.000000    0.000000    0.000000    0.000000    
13   26   20   1.000000    0.000000    0.000000    0.000000    
13   26   18   1.000000    0.000000    0.000000    0.000000    
13   26   24   1.000000    0.000000    0.000000    0.000000    
13   26   19   1.000000    0.000000    0.000000    0.000000    
13   26   23   1.000000    0.000000    0.000000    0.000000    
13   26   22   1.000000    0.000000    0.000000    0.000000    
13   26   26   0.982910    0.017090    0.000000    0.000000    
13   26   21   1.000000    0.000000    0.000000    0.000000    
13   26   25   1.000000    0.000000    0.000000    0.000000    
13   26   27   0.333984    0.230469    0.208984    0.226562    
13   26   28   0.000000    0.001953    0.031250    0.966797    
13   27   6    0.962402    0.035156    0.002441    0.000000    
13   27   5    0.322754    0.222168    0.213867    0.241211    
13   27   4    0.000000    0.007324    0.057129    0.935547    
13   27   7    1.000000    0.000000    0.000000    0.000000    
13   27   9    1.000000    0.000000    0.000000    0.000000    
13   27   8    1.000000    0.000000    0.000000    0.000000    
13   27   11   1.000000    0.000000    0.000000    0.000000    
13   27   10   1.000000    0.000000    0.000000    0.000000    
13   27   13   1.000000    0.000000    0.000000    0.000000    
13   27   15   1.000000    0.000000    0.000000    0.000000    
13   27   12   1.000000    0.000000    0.000000    0.000000    
13   27   14   1.000000    0.000000    0.000000    0.000000    
13   27   16   1.000000    0.000000    0.000000    0.000000    
